,PDB_code,-logKd/Ki,refined,core,split_core,max_tanimoto_schrodinger,max_tanimoto_merck,max_tanimoto_fep_benchmark
1730,4ajl,3.8,True,False,train,0.25,0.1612903225806451,0.25
1731,4odk,3.8,False,False,valid,0.1132686084142394,0.1162790697674418,0.14
1732,4umr,3.8,False,False,train,0.218978102189781,0.2171052631578947,0.2857142857142857
1733,4yb7,3.8,False,False,train,0.0932642487046632,0.0871794871794871,0.1348314606741573
1734,5aib,3.8,False,False,train,0.1559633027522936,0.2598425196850393,0.3076923076923077
1735,5ech,3.8,False,False,train,0.1044776119402985,0.0890410958904109,0.1129032258064516
1736,5eci,3.8,False,False,train,0.1044776119402985,0.1,0.1184210526315789
1737,5h1t,3.8,True,False,train,0.1703703703703703,0.1570247933884297,0.171875
1738,5lg3,3.8,False,False,train,0.2121212121212121,0.2101910828025477,0.2121212121212121
1739,5qax,3.8,False,False,train,0.3709677419354839,0.2574850299401197,0.3709677419354839
1740,5qb0,3.8,False,False,train,0.3551401869158878,0.2549019607843137,0.3551401869158878
1741,5uf0,3.8,True,False,train,0.2457627118644068,0.2795698924731182,0.3398058252427184
1742,6bnh,3.8,False,False,train,0.0857740585774058,0.0795918367346938,0.0967741935483871
1743,6g2b,3.8,True,False,train,0.3620689655172414,0.2871287128712871,0.4782608695652174
1744,6pi1,3.8,False,False,train,0.1627906976744186,0.1538461538461538,0.1788079470198675
1745,1mxl,3.81,False,False,train,0.0493562231759656,0.0332681017612524,0.0493562231759656
1746,2hu6,3.81,True,False,train,0.2745098039215686,0.2363636363636363,0.3245033112582781
1747,2jup,3.81,False,False,train,0.119298245614035,0.0662460567823343,0.119298245614035
1748,2o9a,3.81,False,False,train,0.0851063829787234,0.0923076923076923,0.1176470588235294
1749,2ou7,3.81,False,False,valid,0.0989583333333333,0.0871794871794871,0.1348314606741573
1750,3ai8,3.81,True,False,train,0.1746031746031746,0.1809523809523809,0.1978021978021978
1751,3lce,3.81,False,False,train,0.0818181818181818,0.064516129032258,0.0952380952380952
1752,4q9s,3.81,False,False,train,0.1590909090909091,0.173076923076923,0.1848739495798319
1753,5wbf,3.81,False,False,train,0.0851063829787234,0.0923076923076923,0.1176470588235294
1754,6irt,3.81,False,False,train,0.0967741935483871,0.0909090909090909,0.1075268817204301
1755,1hn4,3.82,True,False,train,0.0806451612903225,0.0717488789237668,0.0806451612903225
1756,2gfj,3.82,False,False,train,0.2977099236641221,0.3271028037383177,0.3831775700934579
1757,3g2h,3.82,False,False,train,0.1575342465753424,0.1848739495798319,0.4754098360655737
1758,3sgt,3.82,False,False,train,0.2967741935483871,0.2692307692307692,0.2980132450331126
1759,3tiz,3.82,False,False,train,0.2627737226277372,0.2352941176470588,0.2894736842105263
1760,3ud5,3.82,False,False,train,0.1379310344827586,0.1348837209302325,0.1594827586206896
1761,4aba,3.82,True,False,train,0.1132075471698113,0.1349206349206349,0.1652892561983471
1762,4bks,3.82,True,False,train,0.2553191489361702,0.2236842105263158,0.2907801418439716
1763,4egi,3.82,False,False,train,0.0707070707070707,0.0957446808510638,0.1194029850746268
1764,4fl3,3.82,False,False,train,0.0989583333333333,0.0871794871794871,0.1348314606741573
1765,4keq,3.82,True,False,train,0.1229508196721311,0.1454545454545454,0.1489361702127659
1766,4mmm,3.82,True,False,train,0.3055555555555556,0.313953488372093,0.4533333333333333
1767,4y2t,3.82,False,False,train,0.314516129032258,0.2293577981651376,0.4444444444444444
1768,5d7e,3.82,False,False,train,0.0766283524904214,0.0607142857142857,0.0769230769230769
1769,5qai,3.82,False,False,train,0.2990654205607476,0.2378048780487804,0.3243243243243243
1770,5vfm,3.82,False,False,train,0.146551724137931,0.1531531531531531,0.1857142857142857
1771,6e1z,3.82,True,False,train,0.1525423728813559,0.1276595744680851,0.2105263157894736
1772,6ipl,3.82,False,False,train,0.1,0.0920245398773006,0.1049723756906077
1773,6mt4,3.82,False,False,train,0.1958762886597938,0.1071428571428571,0.1958762886597938
1774,1r0x,3.83,False,False,train,0.0932642487046632,0.0871794871794871,0.1348314606741573
1775,1r10,3.83,False,False,train,0.0932642487046632,0.0871794871794871,0.1348314606741573
1776,1yhm,3.83,False,False,train,0.0619469026548672,0.0763888888888889,0.0763888888888889
1777,2osf,3.83,False,False,train,0.109090909090909,0.125,0.1777777777777777
1778,4ozo,3.83,False,False,train,0.1266666666666666,0.1418918918918918,0.2814814814814815
1779,6f5w,3.83,False,False,train,0.0422535211267605,0.0681818181818181,0.125
1780,1bky,3.84,False,False,train,0.1382978723404255,0.125,0.1463414634146341
1781,1j15,3.84,False,False,valid,0.198019801980198,0.1948051948051948,0.4285714285714285
1782,1j16,3.84,True,False,train,0.198019801980198,0.1948051948051948,0.4285714285714285
1783,1utj,3.84,True,False,train,0.2439024390243902,0.2,0.625
1784,2k4i,3.84,False,False,train,0.0732984293193717,0.0775862068965517,0.079646017699115
1785,3ck8,3.84,False,False,train,0.0227272727272727,0.0337078651685393,0.059171597633136
1786,3lzz,3.84,True,False,train,0.0864864864864864,0.0898203592814371,0.136094674556213
1787,3ril,3.84,False,False,train,0.0451127819548872,0.0701754385964912,0.1065573770491803
1788,4bt9,3.84,False,False,train,0.1078066914498141,0.0606060606060606,0.1194539249146757
1789,4ce2,3.84,False,False,train,0.1656050955414012,0.1666666666666666,0.1686746987951807
1790,4d9p,3.84,False,False,train,0.135593220338983,0.1475409836065573,0.1559633027522936
1791,4kv9,3.84,False,False,train,0.0864864864864864,0.0898203592814371,0.136094674556213
1792,5acw,3.84,False,False,train,0.1,0.13,0.1739130434782608
1793,5mnn,3.84,True,False,train,0.1043478260869565,0.1694915254237288,0.1694915254237288
1794,5mno,3.84,False,False,train,0.1043478260869565,0.1694915254237288,0.1694915254237288
1795,5mo2,3.84,False,False,train,0.1043478260869565,0.1694915254237288,0.1694915254237288
1796,5qah,3.84,False,False,train,0.208695652173913,0.1849710982658959,0.2087912087912088
1797,6eks,3.84,False,False,train,0.1328125,0.1009174311926605,0.160377358490566
1798,1n1t,3.85,False,False,train,0.1111111111111111,0.0897435897435897,0.1401869158878504
1799,1n1v,3.85,False,False,train,0.1111111111111111,0.0897435897435897,0.1401869158878504
1800,1sre,3.85,False,False,train,0.2372881355932203,0.2142857142857142,0.2735849056603773
1801,1vcu,3.85,False,False,train,0.0945945945945946,0.0967741935483871,0.1192660550458715
1802,2ncz,3.85,False,False,train,0.0600522193211488,0.0421545667447306,0.0600522193211488
1803,2vhq,3.85,False,False,train,0.0932642487046632,0.0871794871794871,0.1348314606741573
1804,2wzs,3.85,True,False,train,0.0789473684210526,0.08130081300813,0.168
1805,2yb0,3.85,True,False,train,0.0986842105263157,0.112,0.15625
1806,3kqo,3.85,False,False,train,0.1785714285714285,0.1078431372549019,0.1940298507462686
1807,3mv0,3.85,True,False,train,0.0633802816901408,0.0789473684210526,0.1525423728813559
1808,3wq5,3.85,False,False,train,0.1764705882352941,0.1404494382022472,0.1842105263157894
1809,4ivk,3.85,False,False,train,0.1726618705035971,0.1294964028776978,0.1726618705035971
1810,5btv,3.85,True,False,train,0.1554054054054054,0.0852713178294573,0.1554054054054054
1811,5dhp,3.85,False,False,train,0.2258064516129032,0.1897435897435897,0.24
1812,5qat,3.85,False,False,train,0.2869565217391304,0.2514970059880239,0.2869565217391304
1813,5tha,3.85,False,False,train,0.0909090909090909,0.0967741935483871,0.1464968152866242
1814,5wkh,3.85,False,False,train,0.1211072664359861,0.0623052959501557,0.1289198606271777
1815,6czd,3.85,False,False,train,0.0994475138121546,0.0928961748633879,0.144578313253012
1816,6ovz,3.85,False,False,train,0.25,0.1649484536082474,0.3636363636363636
1817,6pg8,3.85,True,False,train,0.2293577981651376,0.2079207920792079,0.4307692307692308
1818,3lbz,3.86,False,False,train,0.2109375,0.1265060240963855,0.2109375
1819,3rtx,3.86,False,False,train,0.1349397590361445,0.085972850678733,0.1551724137931034
1820,4bnt,3.86,False,False,train,0.2407407407407407,0.2272727272727272,0.2837837837837837
1821,4i9u,3.86,True,False,train,0.2419354838709677,0.2348484848484848,0.2608695652173913
1822,5dtq,3.86,False,False,train,0.371900826446281,0.2231404958677686,0.371900826446281
1823,5ldm,3.86,True,False,train,0.1034482758620689,0.1,0.1721854304635761
1824,5wxg,3.86,False,False,train,0.0806451612903225,0.0636704119850187,0.0806451612903225
1825,5ylj,3.86,False,False,train,0.2127659574468085,0.2230769230769231,0.2746478873239437
1826,1aj7,3.87,True,False,train,0.1854838709677419,0.1290322580645161,0.1854838709677419
1827,1v16,3.87,True,False,train,0.1411042944785276,0.1376811594202898,0.1418918918918918
1828,2f6y,3.87,False,False,train,0.1847133757961783,0.1481481481481481,0.1858974358974359
1829,2y55,3.87,False,False,train,0.3604651162790697,0.1797752808988764,0.425531914893617
1830,3g2l,3.87,False,False,train,0.2125,0.1865671641791045,0.3767123287671233
1831,3h03,3.87,False,False,train,0.1532258064516129,0.0961538461538461,0.1532258064516129
1832,3npa,3.87,False,False,train,0.0888888888888888,0.1386861313868613,0.1971830985915492
1833,3w5n,3.87,True,False,train,0.0378787878787878,0.0655737704918032,0.1271186440677966
1834,3wjw,3.87,True,False,train,0.0949367088607595,0.1013513513513513,0.1496598639455782
1835,4ab8,3.87,False,False,train,0.1384615384615384,0.1454545454545454,0.192
1836,4ijl,3.87,False,False,train,0.304054054054054,0.2741935483870967,0.3269230769230769
1837,5iyv,3.87,False,False,train,0.1079545454545454,0.0736842105263157,0.1171428571428571
1838,5wkf,3.87,False,False,train,0.1228070175438596,0.0630914826498422,0.1307420494699646
1839,6b7f,3.87,False,False,train,0.1942446043165467,0.1707317073170731,0.2148148148148148
1840,3dda,3.88,False,False,train,0.0779220779220779,0.0549450549450549,0.0785123966942148
1841,3si4,3.88,True,False,train,0.6902654867256637,0.1838235294117647,0.7017543859649122
1842,4prb,3.88,False,False,train,0.2022792022792023,0.1186440677966101,0.2244897959183673
1843,5afk,3.88,False,False,train,0.2348484848484848,0.2014925373134328,0.2695652173913043
1844,5eqe,3.88,True,False,train,0.144927536231884,0.1615384615384615,0.2
1845,5lm4,3.88,False,False,train,0.2603550295857988,0.2671232876712329,0.261744966442953
1846,5mk1,3.88,False,False,train,0.0945558739255014,0.0783289817232376,0.0945558739255014
1847,6klk,3.88,False,False,train,0.1043478260869565,0.1318681318681318,0.1318681318681318
1848,6mt6,3.88,False,False,train,0.1919191919191919,0.1052631578947368,0.1919191919191919
1849,1m0q,3.89,True,False,train,0.1140939597315436,0.1052631578947368,0.1140939597315436
1850,1xfv,3.89,False,False,train,0.1,0.09375,0.1
1851,2ctc,3.89,True,False,train,0.2547169811320754,0.1839080459770115,0.5
1852,2x85,3.89,False,False,train,0.05625,0.05,0.0712166172106825
1853,2xiz,3.89,False,False,train,0.1415929203539823,0.1176470588235294,0.1829268292682926
1854,3iae,3.89,True,False,train,0.125,0.0881057268722467,0.125
1855,3obx,3.89,False,False,train,0.1122807017543859,0.0630914826498422,0.1153846153846153
1856,3src,3.89,False,False,train,0.140495867768595,0.1390728476821192,0.2323232323232323
1857,3ti1,3.89,False,False,train,0.1666666666666666,0.193717277486911,0.2122905027932961
1858,3u4i,3.89,False,False,train,0.0817307692307692,0.087431693989071,0.1333333333333333
1859,3umo,3.89,False,False,train,0.0932642487046632,0.0871794871794871,0.1348314606741573
1860,4aj4,3.89,True,False,train,0.2265625,0.1393939393939394,0.2265625
1861,4dgb,3.89,False,False,train,0.1658291457286432,0.0769230769230769,0.1658291457286432
1862,4dhn,3.89,False,False,train,0.272,0.1428571428571428,0.272
1863,4lqy,3.89,False,False,train,0.1042944785276073,0.0994152046783625,0.1558441558441558
1864,4nl1,3.89,True,False,train,0.238095238095238,0.2321428571428571,0.2777777777777778
1865,4ufk,3.89,True,False,train,0.044776119402985,0.0769230769230769,0.1203703703703703
1866,5etu,3.89,False,False,train,0.1100478468899521,0.1019417475728155,0.1100478468899521
1867,5iu6,3.89,False,False,train,0.1282051282051282,0.1477272727272727,0.2247191011235955
1868,5kde,3.89,False,False,train,0.1972789115646258,0.2131147540983606,0.2631578947368421
1869,6ckl,3.89,False,False,train,0.1111111111111111,0.0897435897435897,0.1401869158878504
1870,1avn,3.9,True,False,train,0.0769230769230769,0.0833333333333333,0.1290322580645161
1871,1exw,3.9,False,False,train,0.0604026845637583,0.0568181818181818,0.0842105263157894
1872,1slg,3.9,False,False,train,0.2649572649572649,0.1218637992831541,0.2727272727272727
1873,2gvv,3.9,True,False,train,0.1259259259259259,0.0964912280701754,0.1533742331288343
1874,2qw1,3.9,True,False,valid,0.0476190476190476,0.0719424460431654,0.1779661016949152
1875,2rkm,3.9,True,False,train,0.0945945945945946,0.0718562874251497,0.0990990990990991
1876,2vhj,3.9,True,False,train,0.0994475138121546,0.0928961748633879,0.144578313253012
1877,2wor,3.9,True,False,train,0.2537313432835821,0.2627737226277372,0.2932330827067669
1878,2wos,3.9,True,False,train,0.2444444444444444,0.3161764705882353,0.3161764705882353
1879,2xel,3.9,False,False,train,0.1639344262295081,0.1739130434782608,0.2169811320754717
1880,2xpc,3.9,False,False,train,0.2473118279569892,0.2157894736842105,0.2473118279569892
1881,3wk7,3.9,False,False,train,0.1896551724137931,0.2934782608695652,0.2934782608695652
1882,3zj8,3.9,False,False,valid,0.119047619047619,0.1240875912408759,0.2352941176470588
1883,3zvw,3.9,False,False,train,0.3604651162790697,0.1797752808988764,0.425531914893617
1884,4k5n,3.9,False,False,train,0.1454545454545454,0.1280487804878048,0.1696428571428571
1885,4kqq,3.9,False,False,train,0.1866028708133971,0.1428571428571428,0.1989528795811518
1886,4kqr,3.9,False,False,train,0.1866028708133971,0.1428571428571428,0.1989528795811518
1887,4men,3.9,False,False,train,0.25,0.1917808219178082,0.2948717948717949
1888,4n9c,3.9,True,False,train,0.136,0.160919540229885,0.1857142857142857
1889,4qgi,3.9,True,False,train,0.1464435146443514,0.1504065040650406,0.1750972762645914
1890,5ai8,3.9,False,False,train,0.1844660194174757,0.183206106870229,0.2985074626865671
1891,5lzj,3.9,False,False,train,0.1801242236024844,0.1783439490445859,0.1801242236024844
1892,5mli,3.9,False,False,train,0.1037735849056603,0.0891089108910891,0.1037735849056603
1893,5nzm,3.9,False,False,train,0.2094594594594594,0.1866666666666666,0.2094594594594594
1894,6c85,3.9,True,False,train,0.0782608695652174,0.0769230769230769,0.0982142857142857
1895,6cjj,3.9,False,False,train,0.0994475138121546,0.0928961748633879,0.144578313253012
1896,9icd,3.9,False,False,train,0.1,0.0934065934065934,0.125
1897,1kuk,3.91,True,False,train,0.1965317919075144,0.1616161616161616,0.1965317919075144
1898,2oei,3.91,False,False,train,0.1178451178451178,0.0654205607476635,0.1238390092879257
1899,2vte,3.91,False,False,train,0.2634730538922156,0.2,0.2634730538922156
1900,3l5b,3.91,False,False,train,0.2586206896551724,0.1923076923076923,0.2586206896551724
1901,5b1s,3.91,False,False,train,0.209090909090909,0.146788990825688,0.3404255319148936
1902,5qaa,3.91,False,False,train,0.2857142857142857,0.2595419847328244,0.3539823008849557
1903,6d1b,3.91,True,False,train,0.209090909090909,0.1944444444444444,0.2298850574712643
1904,6min,3.91,False,False,train,0.0806451612903225,0.0569395017793594,0.0807692307692307
1905,1ahx,3.92,False,False,valid,0.2696629213483146,0.188235294117647,0.5454545454545454
1906,1pr5,3.92,True,False,train,0.1118881118881118,0.1259842519685039,0.2222222222222222
1907,2l8r,3.92,False,False,train,0.0849056603773584,0.0794392523364486,0.1333333333333333
1908,2vth,3.92,False,False,train,0.1886792452830188,0.2149532710280373,0.2149532710280373
1909,2yim,3.92,False,False,train,0.09765625,0.0919117647058823,0.1125
1910,3ap4,3.92,True,False,train,0.0444444444444444,0.0613496932515337,0.1381578947368421
1911,3fgc,3.92,False,False,train,0.1506024096385542,0.1636363636363636,0.1636363636363636
1912,3gk4,3.92,False,False,train,0.1987179487179487,0.1643835616438356,0.1987179487179487
1913,3twp,3.92,True,True,test,0.1914893617021276,0.1585365853658536,0.3157894736842105
1914,3uih,3.92,False,False,train,0.2156862745098039,0.0827067669172932,0.2156862745098039
1915,3zhf,3.92,False,False,valid,0.2151898734177215,0.1466666666666666,0.2175732217573222
1916,4i2w,3.92,False,False,train,0.1153846153846153,0.05625,0.1153846153846153
1917,4pd7,3.92,False,False,train,0.1025641025641025,0.1014492753623188,0.216
1918,5axi,3.92,False,False,train,0.2311557788944723,0.1101321585903083,0.2397959183673469
1919,5hn7,3.92,False,False,train,0.2352941176470588,0.2100456621004566,0.2352941176470588
1920,5t1i,3.92,False,False,train,0.1070663811563169,0.072289156626506,0.1166306695464362
1921,6g9x,3.92,True,False,train,0.1914893617021276,0.1585365853658536,0.3157894736842105
1922,6hzy,3.92,True,False,train,0.184,0.1707317073170731,0.2051282051282051
1923,1h5v,3.93,True,False,train,0.03584229390681,0.0457746478873239,0.0954198473282442
1924,2a5b,3.93,True,False,train,0.1097560975609756,0.1071428571428571,0.1642857142857142
1925,2cbz,3.93,True,False,train,0.0932642487046632,0.0871794871794871,0.1348314606741573
1926,3jvk,3.93,False,False,train,0.1241830065359477,0.0930232558139534,0.1241830065359477
1927,3qi4,3.93,False,False,train,0.1680672268907563,0.1684210526315789,0.1684210526315789
1928,4dho,3.93,False,False,train,0.2765957446808511,0.2307692307692307,0.2765957446808511
1929,6d49,3.93,False,False,train,0.1224489795918367,0.1015873015873015,0.1906474820143885
1930,6d4a,3.93,False,False,train,0.1224489795918367,0.1015873015873015,0.1906474820143885
1931,1v1m,3.94,True,False,train,0.1411042944785276,0.1376811594202898,0.1418918918918918
1932,1z3t,3.94,False,False,train,0.0444444444444444,0.0613496932515337,0.1381578947368421
1933,2h9n,3.94,False,False,train,0.094240837696335,0.0689655172413793,0.094240837696335
1934,2v3d,3.94,True,False,train,0.0567375886524822,0.0902777777777777,0.1259842519685039
1935,3pp7,3.94,False,False,train,0.2808988764044944,0.2294372294372294,0.2808988764044944
1936,3t0m,3.94,False,False,train,0.2720588235294117,0.2408759124087591,0.2720588235294117
1937,4fcm,3.94,False,False,train,0.3235294117647059,0.1607142857142857,0.3235294117647059
1938,4hv3,3.94,False,False,train,0.2032967032967033,0.1726190476190476,0.2032967032967033
1939,4k3q,3.94,False,False,train,0.1626794258373205,0.1239316239316239,0.1972789115646258
1940,4kva,3.94,False,False,train,0.0812182741116751,0.0837988826815642,0.1270718232044199
1941,4rgd,3.94,False,False,train,0.1568627450980392,0.0602409638554216,0.1568627450980392
1942,5lws,3.94,False,False,train,0.1206030150753768,0.1148325358851674,0.1206030150753768
1943,5o1g,3.94,False,False,train,0.2824427480916031,0.208,0.2824427480916031
1944,2lo6,3.95,False,False,train,0.1334951456310679,0.0865603644646924,0.1534653465346534
1945,2xvn,3.95,False,False,train,0.2058823529411764,0.1684210526315789,0.3018867924528302
1946,3c0z,3.95,False,False,train,0.0989010989010989,0.0944881889763779,0.1568627450980392
1947,3fsj,3.95,False,False,train,0.1138613861386138,0.0739130434782608,0.1138613861386138
1948,3kze,3.95,False,False,train,0.1235955056179775,0.1174603174603174,0.1512915129151291
1949,4bi6,3.95,True,False,train,0.15,0.0580645161290322,0.15
1950,5f5b,3.95,False,False,train,0.1123595505617977,0.0705128205128205,0.1123595505617977
1951,5fou,3.95,True,False,train,0.3372781065088757,0.1576354679802955,0.3431952662721893
1952,5izc,3.95,False,False,train,0.1274509803921568,0.1261261261261261,0.1728395061728395
1953,5m5d,3.95,True,False,train,0.0584415584415584,0.0764331210191082,0.1575342465753424
1954,5o1c,3.95,False,False,train,0.2397260273972602,0.2368421052631578,0.2578125
1955,6cbg,3.95,True,False,valid,0.2075471698113207,0.23125,0.24
1956,6fdq,3.95,False,False,train,0.2661290322580645,0.1982758620689655,0.273972602739726
1957,6jaq,3.95,True,False,train,0.0413793103448275,0.0708661417322834,0.1724137931034483
1958,1mrs,3.96,True,False,train,0.0941176470588235,0.0972222222222222,0.1283783783783783
1959,1x9d,3.96,False,False,train,0.0493827160493827,0.0628571428571428,0.1655629139072847
1960,2ad5,3.96,False,False,train,0.0833333333333333,0.0853658536585365,0.1213872832369942
1961,2fpz,3.96,True,False,train,0.18,0.2469135802469135,0.2835820895522388
1962,2kvm,3.96,False,False,train,0.0757575757575757,0.0572597137014314,0.0826086956521739
1963,2l1b,3.96,False,False,train,0.0888888888888888,0.0455580865603644,0.0967741935483871
1964,2odd,3.96,False,False,train,0.0951086956521739,0.055,0.0956284153005464
1965,2vi5,3.96,False,False,train,0.1194029850746268,0.1,0.1194029850746268
1966,2wec,3.96,True,False,train,0.273224043715847,0.1951219512195122,0.2732919254658385
1967,3c39,3.96,True,False,train,0.1018518518518518,0.0602409638554216,0.1018518518518518
1968,3gt9,3.96,True,False,train,0.2263157894736842,0.1683673469387755,0.2453703703703703
1969,3h2a,3.96,False,False,train,0.0737704918032786,0.0638297872340425,0.0757575757575757
1970,3uxg,3.96,False,False,train,0.1060948081264108,0.0670859538784067,0.1116173120728929
1971,4ac3,3.96,False,False,train,0.2484848484848484,0.2151898734177215,0.2916666666666667
1972,4ce3,3.96,False,False,train,0.1548387096774193,0.1619718309859155,0.1619718309859155
1973,4gqr,3.96,True,False,train,0.1258741258741259,0.141025641025641,0.1428571428571428
1974,4joj,3.96,False,False,train,0.233201581027668,0.1152542372881356,0.2430278884462151
1975,4yyn,3.96,False,False,train,0.0636363636363636,0.0439560439560439,0.0636363636363636
1976,4zmf,3.96,False,False,train,0.1042944785276073,0.0994152046783625,0.1558441558441558
1977,5c3k,3.96,False,False,train,0.2121212121212121,0.1764705882352941,0.2121212121212121
1978,5ofx,3.96,False,False,train,0.0445544554455445,0.0579710144927536,0.1117021276595744
1979,5qa7,3.96,False,False,train,0.31,0.2341772151898734,0.31
1980,5qan,3.96,False,False,train,0.282051282051282,0.2339181286549707,0.282051282051282
1981,5yvt,3.96,False,False,train,0.12,0.1217391304347826,0.1454545454545454
1982,6fgf,3.96,False,False,train,0.2080536912751678,0.1829268292682926,0.2080536912751678
1983,6npm,3.96,False,False,train,0.2307692307692307,0.2135922330097087,0.2549019607843137
1984,1ai6,3.97,False,False,train,0.202127659574468,0.1733333333333333,0.28
1985,1l5q,3.97,False,False,train,0.1478260869565217,0.1063829787234042,0.1478260869565217
1986,2flh,3.97,False,False,train,0.1285714285714285,0.1118421052631579,0.1353383458646616
1987,3fu6,3.97,False,False,train,0.1623931623931624,0.2,0.2333333333333333
1988,4aa2,3.97,False,False,train,0.168103448275862,0.0746268656716417,0.1782608695652174
1989,4agn,3.97,True,True,test,0.125,0.1377245508982036,0.1508379888268156
1990,4twy,3.97,False,False,train,0.2473118279569892,0.207070707070707,0.2473118279569892
1991,6ha4,3.97,False,False,train,0.12,0.1161825726141078,0.1306122448979592
1992,1v11,3.98,True,False,train,0.1411042944785276,0.1376811594202898,0.1418918918918918
1993,2l7u,3.98,False,False,train,0.1355311355311355,0.0927152317880794,0.1355311355311355
1994,2uup,3.98,False,False,train,0.2634730538922156,0.2,0.2634730538922156
1995,3b3c,3.98,True,False,train,0.0857142857142857,0.1066666666666666,0.1489361702127659
1996,4k5o,3.98,False,False,train,0.1550387596899224,0.1553398058252427,0.204225352112676
1997,5c7f,3.98,False,False,train,0.1330935251798561,0.0605095541401273,0.144927536231884
1998,5c85,3.98,False,False,train,0.1454545454545454,0.1347517730496454,0.2352941176470588
1999,5f2w,3.98,False,False,train,0.1627906976744186,0.1908396946564885,0.2345679012345679
2000,5jdc,3.98,False,False,train,0.1768707482993197,0.1940298507462686,0.2015503875968992
2001,5jek,3.98,False,False,train,0.1029023746701846,0.071078431372549,0.1034482758620689
2002,5os8,3.98,True,False,train,0.2083333333333333,0.2293577981651376,0.2293577981651376
2003,5yj8,3.98,True,False,train,0.1574074074074074,0.1724137931034483,0.2207792207792207
2004,6bef,3.98,False,False,train,0.0983606557377049,0.1008403361344537,0.1377952755905512
2005,6fx1,3.98,False,False,train,0.0579268292682926,0.0487106017191977,0.0693641618497109
2006,6rih,3.98,True,False,train,0.2421875,0.2519083969465648,0.3097345132743362
2007,1ax2,3.99,False,False,train,0.0606060606060606,0.0847457627118644,0.1375
2008,1rpf,3.99,True,False,train,0.0903614457831325,0.0993377483443708,0.1496598639455782
2009,2g8r,3.99,False,False,train,0.1288343558282208,0.1257861635220125,0.1860465116279069
2010,2q8y,3.99,False,False,train,0.1441441441441441,0.1226666666666666,0.1698113207547169
2011,3chg,3.99,False,False,train,0.0975609756097561,0.0869565217391304,0.125
2012,4edu,3.99,False,False,train,0.0875912408759124,0.072289156626506,0.0875912408759124
2013,4i7l,3.99,True,False,train,0.180722891566265,0.2112676056338028,0.5172413793103449
2014,4u2y,3.99,False,False,train,0.048780487804878,0.0691823899371069,0.1409395973154362
2015,4w53,3.99,False,False,train,0.1951219512195122,0.2142857142857142,1.0
2016,5jim,3.99,False,False,train,0.0580645161290322,0.108695652173913,0.108695652173913
2017,5t70,3.99,False,False,train,0.1015384615384615,0.0805555555555555,0.1015384615384615
2018,1a7c,4.0,False,False,train,0.1028571428571428,0.0728476821192053,0.1135135135135135
2019,1a86,4.0,False,False,train,0.2397260273972602,0.143646408839779,0.2765957446808511
2020,1e5j,4.0,True,False,train,0.0413223140495867,0.0526315789473684,0.1111111111111111
2021,1fhr,4.0,False,False,train,0.1223021582733813,0.1165644171779141,0.1458966565349544
2022,1gfz,4.0,False,False,train,0.1478260869565217,0.1063829787234042,0.1478260869565217
2023,1j4k,4.0,False,False,train,0.1223021582733813,0.1165644171779141,0.1458966565349544
2024,1jyi,4.0,False,False,train,0.1868131868131868,0.1132075471698113,0.2112676056338028
2025,1kqb,4.0,False,False,train,0.2427184466019417,0.2105263157894736,0.4285714285714285
2026,1lgw,4.0,True,False,train,0.1744186046511628,0.1558441558441558,0.3157894736842105
2027,1nu3,4.0,False,False,train,0.0918367346938775,0.0875,0.1111111111111111
2028,1s9v,4.0,False,False,train,0.1877022653721682,0.1040462427745664,0.1909385113268608
2029,1tni,4.0,True,False,train,0.2234042553191489,0.1804511278195488,0.6086956521739131
2030,1utt,4.0,False,False,train,0.2356687898089172,0.2253521126760563,0.2356687898089172
2031,1wc1,4.0,True,False,train,0.0932642487046632,0.0871794871794871,0.1348314606741573
2032,1wc6,4.0,False,False,train,0.0932642487046632,0.0871794871794871,0.1348314606741573
2033,1z3c,4.0,False,False,train,0.1085714285714285,0.1122994652406417,0.1497005988023952
2034,2bow,4.0,False,False,train,0.2689655172413793,0.21875,0.3061224489795918
2035,2brp,4.0,False,False,train,0.1724137931034483,0.1831683168316831,0.1975308641975308
2036,2buv,4.0,True,False,train,0.1704545454545454,0.1794871794871795,0.238095238095238
2037,2c8y,4.0,False,False,train,0.304054054054054,0.2248062015503876,0.304054054054054
2038,2j9l,4.0,False,False,train,0.0932642487046632,0.0871794871794871,0.1348314606741573
2039,2ja3,4.0,False,False,train,0.0994475138121546,0.0928961748633879,0.144578313253012
2040,2kfx,4.0,False,False,train,0.2162162162162162,0.18796992481203,0.2162162162162162
2041,2kp8,4.0,False,False,train,0.2628865979381443,0.2194092827004219,0.2777777777777778
2042,2ohr,4.0,False,False,train,0.368,0.2903225806451613,0.368
2043,2ot1,4.0,True,False,train,0.2789115646258503,0.2240437158469945,0.3098591549295774
2044,2qcg,4.0,False,False,train,0.0943396226415094,0.0945945945945946,0.1428571428571428
2045,2qrl,4.0,True,False,valid,0.1684210526315789,0.0696202531645569,0.1684210526315789
2046,2rin,4.0,True,False,train,0.0948275862068965,0.0886075949367088,0.141025641025641
2047,2whp,4.0,True,False,train,0.180327868852459,0.1603053435114503,0.1855670103092783
2048,3a1c,4.0,True,False,train,0.0932642487046632,0.0871794871794871,0.1348314606741573
2049,3c4e,4.0,False,False,train,0.2622950819672131,0.2857142857142857,0.3
